DT,OPEN,HIGH,LOW,CLOSE,AMT,CLOSE多头排列信号,CLOSE空头排列信号,CLOSE_RSI2>80,CLOSE_RSI2<20,CLOSE_RSI3>80,CLOSE_RSI3<20,CLOSE_RSI14>80,CLOSE_RSI14<20,CLOSE_aboveMA5,CLOSE_aboveMA10,CLOSE_aboveMA40,CLOSE_aboveMA200,神奇九转_高9,神奇九转_低9,bband_up_break,bband_down_break,Dir,Value,found,近60bar最大下行超10,低点抬高,大阳线,大阴线,上涨3,下跌3,当前K线低点>昨天低点,当前K线高点>昨天高点,当前K线开盘介于昨天开盘和收盘之间,阳线,阴线,收盘明显高于最低,明显下引线,跳空后缺口不封闭,当前K线最高价<长下引线阴线最高价,当前K线最低价<长下引线阴线后所有线最低价,连续3天以上阴线且最高最低下移,长下引线阴线后所有线最高价<前一根最高价,长下引线阴线后第二根线最低价>下引线最低价,检测到低点后高点到低点下降10,检测到低点后当前点高于最低点,检测到低点后当前点被前高支撑,检测到低点后和前最低点靠近,检测到低点后除去最低后还有相近低点,检测到低点后除去最低后还有2上相近低点,检测到低点后当前低点在之前的下引线附近,检测到低点后高点在之前最低点的左侧,检测到低点后和前最低相隔>=5K线,检测到低点后和前最低相隔>=10K线
2011-03-18,297.0,300.05,296.61,299.85,3465893340,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,-1.0,296.63,2011-03-17,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
2011-03-21,302.99,303.39,302.7,302.72,4470503620,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-03-22,303.2,303.7,302.39,302.59,3328835420,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-03-23,301.98,302.8,301.0,302.68,2002355280,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-03-24,302.89,304.17,302.61,303.69,4458028380,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-03-25,304.0,305.5,303.15,303.6,7458668860,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-03-28,302.8,302.8,300.11,300.38,3037078280,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1.0,303.69,2011-03-24,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-03-29,298.93,301.25,298.93,300.97,4887743640,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-03-30,300.9,301.56,300.0,301.49,3163617420,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-03-31,302.48,302.48,299.99,302.07,3745548160,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-01,302.95,303.29,302.15,302.49,5170413660,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-04-06,305.51,306.55,305.51,306.5,4938541540,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,-1.0,300.38,2011-03-28,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
2011-04-07,306.61,307.62,306.23,306.5,5207153200,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-08,306.9,308.84,306.7,308.82,5283228080,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-11,310.06,310.5,309.6,310.39,2865521380,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-12,309.1,309.85,306.9,307.4,4821398280,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-13,309.0,309.0,305.5,307.81,5352239780,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-14,308.0,308.58,307.0,308.53,6094771140,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-04-15,307.65,310.68,307.6,310.2,5695188820,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-04-18,311.94,312.12,311.57,311.8,6232369820,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-19,311.6,313.9,311.0,313.49,8357915760,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-20,312.61,315.45,312.61,314.83,5357852780,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-21,315.65,316.4,314.56,315.66,5081569820,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-22,315.6,317.28,315.15,317.23,5606370880,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-25,317.64,318.5,317.25,318.5,4063199740,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-26,318.0,318.18,314.4,315.79,5708817360,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-04-27,315.75,316.5,314.1,315.55,4545415780,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-04-28,316.0,320.3,315.5,319.95,8656399480,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-04-29,319.95,321.5,319.0,319.88,7815940500,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-05-03,321.6,323.58,321.25,322.05,5874453940,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-05-04,322.0,323.0,319.95,321.11,4761592940,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011-05-05,321.96,321.99,315.78,317.83,7480040480,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1.0,322.05,2011-05-03,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-05-06,315.3,317.2,310.59,310.95,16795772560,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,,,,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2011-05-09,313.97,315.0,313.1,314.99,3646538080,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.0,310.95,2011-05-06,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2011-05-10,316.5,316.5,314.35,315.81,4272055840,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
